Security Code,Company Name,Security Id
532067,3B BlackBio Dx Limited,3BBLACKBIO
532070,Sumuka Agro Industries Limited,SUMUKA
532078,MONIND LIMITED,MONIND
532083,Shri Kalyan Holdings Ltd.,SHKALYN
532090,Vandana Knitwear Limited,VANDANA
532092,EPUJA SPIRITECH LIMITED,EPUJA
532100,Indo-City Infotech Ltd.,INDOCITY
532102,SBEC Sugar Ltd.,SBECSUG
532113,Brijlaxmi Leasing & Finance ltd.,BRIJLEAS
532123,BSEL ALGO LIMITED,BSELALGO
532124,Reliable Ventures India Ltd,RELIABVEN
532134,Bank Of Baroda,BANKBARODA
532138,SMC Credits ltd.,SMCREDT
532140,Mohite Industries Limited,MOHITE
532141,Andhra Cement Ltd.,ACL
532143,SKM Egg Products Exports (India) Lt,SKMEGGPROD
532144,Welspun Corp Limited,WELCORP
532145,H.S.India Ltd.,HOTLSILV
532149,Bank of India,BANKINDIA
532150,Indraprastha Medical Corporation Lt,INDRAMEDCO
532154,JOHNSON PHARMACARE LIMITED,JOHNPHARMA
532155,Gail (India) Ltd.,GAIL
532156,Vaibhav Global Ltd,VAIBHAVGBL
532159,TRESCON LIMITED,TRESCON
532160,Gujarat State Financial corporation,GUJSTATFIN
532162,JK Paper Ltd.,JKPAPER
532163,Saregama India Ltd.,SAREGAMA
532164,Minolta Finance Ltd.,MINOLTAF
532167,Omkar Pharmachem Ltd.,OMKARPH
532172,Adroit Infotech Limited,ADROITINFO
532173,Cybertech Systems and Software Ltd.,CYBERTECH
532174,ICICI Bank Ltd.,ICICIBANK
532175,Cyient Limited,CYIENT
532178,Engineers India Ltd.,ENGINERSIN
532180,Dhanlaxmi Bank Limited,DHANBANK
532181,Gujarat Mineral Development Corpora,GMDCLTD
532183,Gayatri Sugars Ltd.,GAYATRI
532187,IndusInd Bank Ltd.,INDUSINDBK
532189,India Tourism Development Corporati,ITDC
532209,Jammu and Kashmir Bank Ltd.,J&KBANK
532210,City Union Bank Ltd,CUB
532212,Archies Ltd.,ARCHIES
532215,AXIS Bank Ltd.,AXISBANK
532216,HB Stockholdings Ltd.,HBSL
532217,Siel Financial Services Ltd.,SIELFNS
532218,South Indian Bank Ltd.,SOUTHBANK
532219,Energy Development Company Ltd.,ENERGYDEV
532221,Sonata Software Ltd.,SONATSOFTW
532230,Bengal Tea & fabrics Ltd.,BENGALT
532234,National Aluminium Co. Ltd.,NATIONALUM
532240,India Nippon Electricals Ltd,INDNIPPON
532256,Nalwa Sons Investment Ltd,NSIL
532259,Apar Industries Ltd,APARINDS
532262,TCI Industries Ltd.,TCIIND
532268,ACCELYA SOLUTIONS INDIA LIMITED,ACCELYA
532271,ORCHASP LIMITED,ORCHASP
532281,HCL Technologies Ltd,HCLTECH
532284,TCFC Finance Ltd,TCFCFINQ
532285,Geojit Financial Services Limited,GEOJITFSL
532286,Jindal Steel & Power Ltd,JINDALSTEL
532290,BLB Limited,BLBLIMITED
532296,Glenmark Pharmaceuticals ltd,GLENMARK
532300,Wockhardt Ltd,WOCKPHARMA
532303,Integrated Hi-tech ltd.,INTEGHIT
532304,KJMC Corporate Advisors (India) Ltd.,KJMCCORP
532305,Ind-Swift Laboratories Ltd.,INDSWFTLAB
532309,GE Power India Limited,GEPIL
532310,Shree Rama Multi-tech Ltd.,SHREERAMA
532313,Mahindra Lifespace Developers Ltd.,MAHLIFE
532315,Telesys Software Ltd.,TELESYS
532320,Vaarad Ventures Ltd,VAARAD
532321,Zydus Lifesciences Limited,ZYDUSLIFE
532323,Shiva Cement Ltd.,SHIVACEM
532324,Cinevista Limited,CINEVISTA
532326,Intense Technologies,INTENTECH
532329,Danlaw Technologies India Ltd.,DANLAW
532331,Ajanta Pharma Ltd.,AJANTPHARM
532333,HB Portfolio Ltd.,HBPOR
532334,HB Estate Developers Ltd.,HBESD
532335,Ambica Agarbathies & Aroma Ind. Ltd.,AMBICAAGAR
532339,Compucom Software Lt.,COMPUSOFT
532340,Omni Axs Software Ltd.,OMNIAX
532341,IZMO Limited,IZMO
532343,TVS Motor Company Ltd.,TVSMOTOR
532344,SoftSol India Limited.,SOFTSOL
532345,ALLCARGO GATI LIMITED,ACLGATI
532348,Subex  Ltd,SUBEXLTD
532349,Transport Corporation of India Ltd,TCI
532350,Padmalaya Telefilms Ltd.,PADMALAYAT
532351,Aksh Optifibre Ltd.,AKSHOPTFBR
532354,Virgo Global Limited,VIRGOGLOB
532355,Picturehouse Media Limited,PICTUREHS
532356,Triveni Engineering & Industries Ltd,TRIVENI
532357,Mukta Arts Ltd.,MUKTAARTS
532362,Nagpur Power & Industries Ltd,NAGPI
532365,Dynacons Systems & Solutions Ltd.,DSSL
532366,PNB Gilts Ltd,PNBGILTS
532369,Ramco Industries Ltd,RAMCOIND
532370,Ramco Systems Ltd,RAMCOSYS
532371,Tata Teleservices (Maharashtra) Ltd.,TTML
532372,Virinchi Limited,VIRINCHI
532373,WEP Solutions Ltd,WEPSOLN
532374,Sterlite Technologies Limited.,STLTECH
532375,Tips Industries Limited,TIPSINDLTD
532376,MRO-TEK Realty Limited,MRO-TEK
532378,Universal Arts Ltd,UNIVARTS
532379,FIRST FINTEC LIMITED,FIRSTFIN
532380,Baba Arts Ltd,BABA
532382,Balaji Telefilms Ltd.,BALAJITELE
532384,Tyche Industries Ltd.,TYCHE
532386,California Software Co. Ltd.,CALSOFT
532387,Pritish Nandy Communications Ltd,PNC
532388,Indian Overseas Bank,IOB
532390,Taj GVK Hotels & Resorts Ltd.,TAJGVK
532392,Creative Eye Ltd.,CREATIVEYE
532395,AXISCADES TECHNOLOGIES LIMITED,AXISCADES
532397,KONNDOR INDUSTRIES LIMITED,KONNDOR
532398,Usha Martin Education & Solutions Limited,UMESLTD
532400,BIRLASOFT LIMITED,BSOFT
532402,USG Tech Solutions Ltd,USGTECH
532404,Saven Technologies Ltd.,7TEC
532406,Avantel Limited,AVANTEL
532407,MOSCHIP TECHNOLOGIES LIMITED,MOSCHIP
532408,Megasoft Ltd.,MEGASOFT
532410,Transcorp International Ltd.,TRANSCOR
532413,Cerebra Integrated Technologies Ltd.,CEREBRAINT
532416,Next Mediaworks Ltd,NEXTMEDIA
532419,Smartlink Holdings Limited,SMARTLINK
532424,Godrej Consumer Products Ltd.,GODREJCP
532425,GENUS PRIME INFRA LIMITED,GENUSPRIME
532430,BF Utilities Ltd.,BFUTILITIE
532432,United Spirits Limited,UNITDSPR
532435,Sanmit Infra Limited,SANINFRA
532439,OLECTRA GREENTECH LIMITED,OLECTRA
532440,MPS Limited,MPSLTD
532443,Cera Sanitaryware Ltd.,CERA
532444,T. Spiritual World Ltd.,TSPIRITUAL
532454,Bharti Airtel  Ltd.,BHARTIARTL
532455,Shalimar Wires Industries Ltd.,SHALIWIR
532457,Gulshan Polyols Ltd.,GULPOLY
532460,Ponni Sugars (Erode) Ltd.,PONNIERODE
532461,Punjab National Bank,PNB
532466,Oracle Financial Services Software Limited,OFSS
532467,Hazoor Multi Projects Limited,HAZOOR
532468,Kama Holdings Limited,KAMAHOLD
532475,Aptech Ltd.,APTECHT
532477,Union Bank of India,UNIONBANK
532478,United Breweries Ltd.,UBL
532479,ISMT Limited,ISMTLTD
532481,Noida Toll Bridge Company Ltd,NOIDATOLL
532482,Granules India Ltd.,GRANULES
532483,Canara Bank,CANBK
532485,Balmer Lawrie Investments Ltd.,BLIL
532486,Pokarna Ltd.,POKARNA
532488,Divi's Laboratories Ltd.,DIVISLAB
532493,Astra Microwave Products Ltd.,ASTRAMICRO
532497,Radico Khaitan Ltd.,RADICO
532500,Maruti Suzuki India  Ltd.,MARUTI
532503,Rajapalayam Mills Limited,RAJPALAYAM
532504,Navin Fluorine International Limited,NAVINFLUOR
532505,UCO Bank,UCOBANK
532507,B.A.G. Films & Media Ltd,BAGFILMS
532508,Jindal Stainless Limited,JSL
532509,Suprajit Engineering Ltd.,SUPRAJIT
532513,TVS Electronics Ltd.,TVSELECT
532514,Indraprashtha Gas Ltd.,IGL
532515,T.V.Today Network Limited,TVTODAY
532521,Palred Technologies Limited,PALREDTEC
532522,PETRONET LNG LTD.,PETRONET
532523,Biocon Ltd.,BIOCON
532524,PTC India Ltd,PTC
532525,Bank of maharashtra,MAHABANK
532527,ramkrishna forgings Ltd.,RKFORGE
532528,Datamatics Global Services Limited,DATAMATICS
532529,New Delhi Television Limited,NDTV
532531,STRIDES PHARMA SCIENCE LIMITED,STAR
532532,Jaiprakash Associates Limited,JPASSOCIAT
532538,UltraTech Cement Ltd,ULTRACEMCO
532539,UNO Minda Limited,UNOMINDA
532540,Tata Consultancy Services Ltd.,TCS
532541,COFORGE LIMITED,COFORGE
532543,GP Petroleums Limited,GULFPETRO
532548,Century Plyboards (India) Ltd.,CENTURYPLY
532553,Welspun Enterprises Limited,WELENT
532555,NTPC Limited,NTPC
532604,S.A.L. Steel Ltd.,SALSTEEL
532605,JBM Auto Limited,JBMA
532610,Dwarikesh Sugar Industries Ltd.,DWARKESH
532612,Indoco Remedies Ltd.,INDOCO
532613,VIP Clothing Limited,VIPCLOTHNG
532614,Impex Ferro tech Ltd.,IMPEXFERRO
532616,Xchanging Solutions Limited,XCHANGING
532617,Jet Airways (India) Ltd,JETAIRWAYS
532624,Jindal Photo Limited,JINDALPHOT
532626,Pondy Oxides & Chemicals Limited,POCL
532627,Jaiprakash Power Ventures Limited,JPPOWER
532628,3i Infotech limited,3IINFOLTD
532629,McNally Bharat Engineering Company Limited,MBECL
532630,Gokaldas Exports Ltd,GOKEX
532633,Allsec Technologies Ltd.,ALLSEC
532636,IIFL FINANCE LIMITED ,IIFL
532637,Mangalam Drugs and Organics Ltd.,MANGALAM
532638,Shoppers Stop Ltd,SHOPERSTOP
532640,Cyber Media (India) Ltd.,CYBERMEDIA
532641,Nandan Denim Limited,NDL
532642,JSW Holdings Limited,JSWHL
532644,J.K. CEMENT LTD,JKCEMENT
532645,Beeyu Overseas Ltd.,BEEYU
532648,Yes Bank Ltd.,YESBANK
532649,Nectar Lifesciences Limited,NECLIFE
532650,MSP STEEL & POWER LTD.,MSPL
532651,SPL INDUSTRIES LIMITED,SPLIL
532652,Karnataka Bank Ltd.,KTKBANK
532654,McLeod Russel India Limited,MCLEODRUSS
532656,FACOR Alloys Limited,FACORALL
532659,IDFC LIMITED,IDFC
532661,Rane (Madras)  Ltd.,RML
532662,HT Media Ltd,HTMEDIA
532663,Sasken Technologies Limited,SASKEN
532666,FCS Software Solutions Ltd.,FCSSOFT
532667,SUZLON ENERGY LTD.,SUZLON
532668,Aurionpro Solutions Ltd.,AURIONPRO
532670,Shree Renuka Sugars Ltd.,RENUKA
532673,K. M. Sugar Mills Ltd.,KMSUGAR
532674,Bannari Amman Spinning Mills Ltd,BASML
532676,PBA INFRASTRUCTURE LTD.,PBAINFRA
532683,AIA Engineering Ltd.,AIAENG
532684,Everest Kanto Cylinders Ltd.,EKC
532686,Kernex Microsystems (India) Ltd.,KERNEX
532687,Repro India Ltd.,REPRO
532689,PVR INOX LIMITED,PVRINOX
532694,Bartronics India Ltd.,ASMS
532695,Celebrity Fashions Ltd.,CELEBRITY
532698,Nitin Spinners Ltd.,NITINSPIN
532699,Royal Orchid Hotels Ltd,ROHLTD
532700,Entertainment Network (India) Ltd,ENIL
532701,CELLA SPACE LIMITED,CELLA
532702,Gujarat State Petronet Ltd.,GSPL
532705,Jagran Prakashan Limited,JAGRAN
532707,Dynemic Products Ltd.,DYNPRO
532708,GVK Power & Infrastructure Ltd,GVKPIL
532710,Sadbhav Engineering Ltd.,SADBHAV
532713,Sakuma Exports Ltd.,SAKUMA
532714,KEC International Ltd.,KEC
532716,Gillanders Arbuthnot & Co. Ltd.,GILLANDERS
532717,Indo Tech Transformers Limited,INDOTECH
532719,B L Kashyap and Sons Ltd,BLKASHYAP
532720,Mahindra & Mahindra Financial Services Limited,M&MFIN
532722,Nitco Ltd.,NITCO
532723,MPDL LIMITED,MPDL
532725,Solar Industries India Limited,SOLARINDS
532726,GALLANTT ISPAT LIMITED,GALLANTT
532728,Malu Paper Mills Limited,MALUPAPER
532729,Uttam Sugar Mills Ltd,UTTAMSUGAR
532730,STL Global Ltd,SGL
532732,Kewal Kiran Clothing Ltd.,KKCL
532733,SUN TV NETWORK LIMITED,SUNTV
532734,GODAWARI POWER AND ISPAT LTD.,GPIL
532735,R Systems International Limited,RSYSTEMS
532737,Emkay Global Financial Services Ltd,EMKAY
532738,Tantia Constructions Limited,TCLCONS
532740,Lokesh Machines Limited,LOKESHMACH
532741,Kamdhenu Limited,KAMDHENU
532742,PAUSHAK LIMITED (formerly known as Darshak Limited),PAUSHAKLTD
532744,GTN Textiles Ltd. (formerly known as GTN Industries Ltd.),GTNTEX
532745,Inditrade Capital Limited,INDICAP
532748,Prime Focus Limited,PFOCUS
532749,Allcargo Logistics Ltd,ALLCARGO
532754,GMR AIRPORTS INFRASTRUCTURE LIMITED,GMRINFRA
532755,Tech Mahindra Limited,TECHM
532756,CIE Automotive India Limited,CIEINDIA
532757,VOLTAMP TRANSFORMERS LIMITED,VOLTAMP
532759,ATLANTAA LIMITED,ATLANTAA
532760,DEEP ENERGY RESOURCES LIMITED,DEEPENR
532761,HOV Services Limited,HOVS
532762,Action Construction Equipments Ltd.,ACE
532764,GeeCee Ventures Limited,GEECEE
532766,Richa Industries Limited,RICHAIND
532767,Gayatri Projects Limited,GAYAPROJ
532768,FIEM INDUSTRIES LIMITED,FIEMIND
532771,JHS Svendgaard Laboratories Ltd.,JHS
532772,DCB Bank Limited,DCBBANK
532773,Global Vectra Helicorp Ltd.,GLOBALVECT
532774,Inspirisys Solutions Limited,INSPIRISYS
532775,GTL Infrastructure Limited,GTLINFRA
532776,SHIVAM AUTOTECH LIMITED,SHIVAMAUTO
532777,Info Edge(India) Ltd.,NAUKRI
532779,TORRENT POWER LIMITED,TORNTPOWER
532780,Parsvnath Developers Ltd.,PARSVNATH
532782,SUTLEJ TEXTILES & INDUSTRIES LIMITED,SUTLEJTEX
532783,LT Foods Limited,LTFOODS
532784,Sobha Limited,SOBHA
532785,Ruchira Papers Ltd,RUCHIRA
532790,TANLA PLATFORMS LIMITED,TANLA
532794,Zee Media Corporation Limited,ZEEMEDIA
532795,Siti Networks Limited,SITINET
532796,Lumax Auto Technologies Ltd.,LUMAXTECH
532797,AUTOLINE INDUSTRIES LTD.,AUTOIND
532798,Network 18 Media & Investments Limited,NETWORK18
532799,Hubtown Limited,HUBTOWN
532800,TV18 Broadcast Ltd.,TV18BRDCST
532801,Cambridge Technology Enterprises Ltd.,CTE
532804,Technocraft Industries (India) Ltd.,TIIL
532805,Redington Limited,REDINGTON
532806,AI CHAMPDANY INDUSTRIES LIMITED,AICHAMP
532807,Cineline India Limited,CINELINE
532808,Pearl Global Industries Limited,PGIL
532809,Firstsource Solutions Ltd.,FSL
532810,Power Finance Corporation Ltd,PFC
532811,Ahluwalia Contracts (India) Ltd,AHLUCONT
532812,Transwarranty Finance Limited,TFL
532814,Indian Bank,INDIANB
532815,SMS Pharmaceuticals Ltd,SMSPHARMA
532817,Oriental Trimex Limited,ORIENTALTL
532820,E-Land Apparel Limited,ELAND
532822,VODAFONE IDEA LIMITED,IDEA
532825,JAGJANANI TEXTILES LIMITED,JAGJANANI
532826,Raj Television Network Ltd,RAJTV
532827,Page Industries Ltd.,PAGEIND
532828,AMD Industries Ltd,AMDIND
532829,LEHAR FOOTWEARS LIMITED,LEHAR
532830,ASTRAL LIMITED,ASTRAL
532832,EQUINOX INDIA DEVELOPMENTS LIMITED,EMBDL
532834,Camlin Fine Sciences Ltd,CAMLINFINE
532835,ICRA Limited,ICRA
532839,Dish TV India Limited,DISHTV
532841,SAHYADRI INDUSTRIES LTD.,SAHYADRI
532842,Sree Rayalaseema Hi-Strength Hypo Limited,SRHHYPOLTD
532843,Fortis Healthcare Ltd,FORTIS
532845,TGB Banquets and Hotels Limited,TGBHOTELS
532847,HILTON METAL FORGING LIMITED,HILTON
532848,Delta Corp Limited,DELTACORP
532850,MIC Electronics Limited,MICEL
532851,Insecticides India Ltd.,INSECTICID
532853,Asahi Songwon Colors Ltd.,ASAHISONG
532855,Haryana Capfin Ltd.,HARYNACAP
532856,Time Technoplast Limited,TIMETECHNO
532859,Hinduja Global Solutions Limited,HGS
532864,Nelcast Limited,NELCAST
532867,V2 Retail Limited,V2RETAIL
532868,DLF LIMITED,DLF
532869,Tarmat Limited,TARMAT
532870,Ankit Metal  & Power Limited,ANKITMETAL
532872,Sun Pharma Advanced Research Company Ltd.,SPARC
532875,Allied Digital Services Limited,ADSL
532878,Alpa Laboratories Limited,ALPA
532879,Sir Shadi Lal Enterprises Ltd,SSLEL
532880,OMAXE LIMITED,OMAXE
532884,Refex Industries Limited,REFEX
532885,Central Bank of India,CENTRALBK
532886,SEL Manufacturing Company Limited,SELMC
532888,ASIAN GRANITO INDIA LIMITED,ASIANTILES
532889,K.P.R. Mill Ltd.,KPRMILL
532890,Take Solutions Ltd,TAKE
532891,Puravankara Limited,PURVA
532892,Motilal Oswal Financial Services Limited,MOTILALOFS
532893,VTM Ltd,VTMLTD
532894,Indowind Energy Ltd.,INDOWIND
532895,Nagreeka Capital & Infrastructure Limited,NAGREEKCAP
532896,MAGNUM VENTURES LIMITED,MAGNUM
532898,POWER GRID CORPORATION OF INDIA LIMITED,POWERGRID
532899,Kaveri Seed Company Ltd,KSCL
532900,PAISALO DIGITAL LIMITED,PAISALO
532904,Supreme Infrastructure India Limited,SUPREMEINF
532906,MAAN ALUMINIUM LIMITED,MAANALU
532907,IL&FS Engineering and Construction Company Ltd,IL&FSENGG
532911,PARLE INDUSTRIES LIMITED,PARLEIND
532915,Religare Enterprises Ltd,RELIGARE
532916,BARAK VALLEY CEMENTS LIMITED,BVCL
532918,RATHI BARS LIMITED,RATHIBAR
532921,Adani Ports and Special Economic Zone Ltd,ADANIPORTS
532922,Edelweiss Financial Services Ltd.,EDELWEISS
532923,RENAISSANCE GLOBAL LIMITED,RGL
532924,Kolte-Patil Developers Ltd,KOLTEPATIL
532925,Kaushalya Infrastructure Development Corporation Ltd,KAUSHALYA
532926,JYOTHY LABS LIMITED,JYOTHYLAB
532927,eClerx Services Limited,ECLERX
532928,Transformers and Rectifiers (India) Limited,TRIL
532929,Brigade Enterprises Limited,BRIGADE
532930,BGR ENERGY SYSTEMS LIMITED,BGRENERGY
532931,Burnpur Cement Limited,BURNPUR
532932,MANAKSIA LIMITED,MANAKSIA
532933,PORWAL AUTO COMPONENTS LIMITED,PORWAL
532934,PPAP Automotive Limited,PPAP
532935,Aries Agro Limited,ARIES
532937,Kuantum Papers Limited,KUANTUM
532939,Reliance Power Limited,RPOWER
532940,J. Kumar Infraprojects Limited,JKIL
532941,Cords Cable Industries Limited,CORDSCABLE
532942,KNR Constructions Limited,KNRCON
532944,OnMobile Global Ltd.,ONMOBILE
532945,SEPC LIMITED,SEPC
532946,Bang Overseas Ltd,BANG
532947,IRB Infrastructure Developers Limited,IRB
532951,GSS Infotech Ltd,GSS
532952,Nahar Capital & Financial Services Ltd.,NAHARCAP
532953,V-Guard Industries Ltd.,VGUARD
532955,REC LIMITED,RECLTD
532957,GOKAK TEXTILES LTD.,GOKAKTEX
532960,Dhani Services Limited,DHANI
532966,TITAGARH RAIL SYSTEMS LIMITED,TITAGARH
532967,KIRI INDUSTRIES LIMITED,KIRIINDUS
532974,Aditya Birla  Money Ltd,BIRLAMONEY
532975,TELOGICA LIMITED,TELOGICA
532976,Jai Balaji Industries Limited,JAIBALAJI
532977,Bajaj Auto Limited,BAJAJ-AUTO
532978,Bajaj Finserv Limited,BAJAJFINSV
532980,Gokul Refoils and Solvent Limited,GOKUL
532983,RPG Life Sciences Limited,RPGLIFE
532985,Kotak Mahindra Mutual Fund,SENSEX1
532986,Niraj Cement Structurals Limited,NIRAJ
532987,Rane Brake Lining Limited,RBL
532988,Rane Engine Valve Limited,RANEENGINE
532989,Bafna Pharmaceuticals Limited,BAFNAPH
532992,CHL Limited,CHLLTD
532993,SEJAL GLASS LIMITED,SEJALLTD
532994,Archidply Industries Limited,ARCHIDPLY
532998,Lotus Eye Hospital And Institute Limited,LOTUSEYE
533001,SOMI CONVEYOR BELTINGS LIMITED,SOMICONVEY
533007,LGB Forge Limited,LGBFORGE
533012,Landmark Property Development Company Ltd.,LPDC
533014,Sicagen India Limited,SICAGEN
533018,SIMPLEX MILLS COMPANY LIMITED,SIMPLXMIL
533019,SIMPLEX PAPERS LTD.,SIMPLXPAP
533022,20 Microns Limited,20MICRONS
533023,ZF Commercial Vehicle Control Systems India Limited,ZFCVINDIA
533029,Alkali Metals Limited,ALKALI
533033,ISGEC Heavy Engineering Limited,ISGEC
533047,Indian Metals & Ferro Alloys Limited,IMFA
533048,Teamo Productions HQ Limited,TPHQ
533056,VEDAVAAG Systems Limited,VEDAVAAG
533078,Manjeera Constructions Limited,MANJEERA
533080,Mold-Tek Packaging Limited,MOLDTKPAC
533088,Mahindra Holidays & Resorts India Limited,MHRIL
533090,Excel Realty N Infra Limited,EXCEL
533093,RAJ OIL MILLS LIMITED,ROML
533095,Bengal & Assam Company Limited,BENGALASM
533096,Adani Power Limited,ADANIPOWER
533098,NHPC Limited,NHPC
533101,Suryaamba Spinning Mills Limited,SURYAAMBA
533104,Globus Spirits Limited,GLOBUSSPR
533106,Oil India Limited,OIL
533108,Bhilwara Technical Textiles Limited,BTTL
533110,Shree Precoated Steels Limited,SPSL
533121,EXPLEO SOLUTIONS LIMITED,EXPLEOSOL
533122,RattanIndia Power Limited,RTNPOWER
533137,DEN Networks Limited,DEN
533138,ASTEC LIFESCIENCES LIMITED,ASTEC
533146,D-Link (India) Ltd,DLINKINDIA
533148,JSW Energy Limited,JSWENERGY
533149,Yunik Managing Advisors Limited,YUNIKM
533150,Godrej Properties Limited,GODREJPROP
533151,D.B.Corp Limited,DBCORP
533152,MBL Infrastructure Ltd,MBLINFRA
533155,Jubilant Foodworks Limited,JUBLFOOD
533156,Vascon Engineers Limited,VASCONEQ
533158,Thangamayil Jewellery Limited,THANGAMAYL
533160,VALOR ESTATE LIMITED,DBREALTY
533161,Emmbi Industries Limited,EMMBI
533162,Hathway Cable & Datacom Limited,HATHWAY
533163,ARSS Infrastructure Projects Limited,ARSSINFRA
533164,Texmo Pipes and Products Limited,TEXMOPIPES
533166,Sundaram Multi Pap Ltd.,SUNDARAM
533167,Coromandel Engineering Company Limited,
533168,Rossell India Limited,ROSSELLIND
533169,MAN INFRACONSTRUCTION LIMITED,MANINFRA
533170,TAMBOLI INDUSTRIES LIMITED,TAMBOLIIN
533177,IL&FS Transportation Networks Limited,IL&FSTRANS
533179,Persistent Systems Limited,PERSISTENT
533181,Intrasoft Technologies Limited,ISFT
533192,K C P SUGAR AND INDUSTRIES CORPORATION LTD.,KCPSUGIND
533193,KIRLOSKAR ELECTRIC COMPANY LTD.,KECL
533202,SATCHMO HOLDINGS LIMITED,SATCH
533203,TARAPUR TRANSFORMERS LIMITED,TARAPUR
533206,SJVN LIMITED,SJVN
533208,Emami Paper Mills Ltd.,EMAMIPAP
533210,Kriti Nutrients Ltd,KRITINUT
533212,GKB Ophthalmics Ltd.,GKB
533217,Hindustan Media Ventures Limited,HMVL
533218,EMAMI REALTY LIMITED,EMAMIREAL
533227,Asian Hotels (East) Limited,AHLEAST
533229,BAJAJ CONSUMER CARE LIMITED,BAJAJCON
533239,Prakash Steelage Limited,PRAKASHSTL
533248,Gujarat Pipavav Port Limited,GPPL
533252,Welspun Investments and Commercials Ltd.,WELINV
533259,Sastasundar Ventures Limited,SASTASUNDR
533260,Career Point Limited,CAREERP
533261,Eros International Media Limited,EROSMEDIA
533262,Ramky Infrastructure Limited,RAMKY
533263,Orient Green Power Company Limited,GREENPOWER
533267,CANTABIL RETAIL INDIA LIMITED,CANTABIL
533268,SEA TV Network Limited,SEATV
533269,VA Tech Wabag Limited,WABAG
533270,Bedmutha Industries Limited,BEDMUTHA
533271,Ashoka Buildcon Limited,ASHOKA
533272,JUPITER WAGONS LIMITED,JWL
533273,OBEROI REALTY LIMITED,OBEROIRLTY
533274,Prestige Estates Projects Limited,PRESTIGE
533275,SHAH METACORP LIMITED,SHAH
533278,Coal India Limited,COALINDIA
533282,GRAVITA INDIA LIMITED,GRAVITA
533284,RPP INFRA PROJECTS LIMITED,RPPINFRA
533285,RDB Realty & Infrastructure Limited,RDBRIL
533286,MOIL Limited,MOIL
533287,ZEE LEARN LIMITED,ZEELEARN
533289,Kesar Terminals & Infrastructure Limited,KTIL
533292,A2Z Infra Engineering Limited,A2ZINFRA
533293,Kirloskar Oil Engines Limited,KIRLOSENG
533294,Ravi Kumar Distilleries Limited,RKDL
533295,PUNJAB & SIND BANK,PSB
533296,Future Market Networks Limited,FMNL
533298,Surana Solar Limited,SURANASOL
533301,Shekhawati Poly-Yarn Limited,SPYL
533302,Kalyani Investment Company Limited,KICL
533303,BF Investment Limited,BFINVEST
533306,SUMMIT SECURITIES LTD.,SUMMITSEC
533315,Innovassynth Investments Limited,INOVSYNTH
533316,STEL HoldingsÂ Limited,STEL
533317,OMKAR SPECIALITY CHEMICALS LIMITED,OMKARCHEM
533320,Jubilant Industries Limited,JUBLINDS
533326,Texmaco Rail & Engineering Limited,TEXRAIL
533329,Indian Terrain Fashions Limited,INDTERRAIN
533333,Fineotex Chemical Limited,FCL
533336,Dhunseri Investments Ltd,DHUNINV
533339,Zen Technologies Ltd.,ZENTEC
533343,Lovable Lingerie Limited,LOVABLE
533344,PTC India Financial Services Limited,PFS
533398,MUTHOOT FINANCE LIMITED,MUTHOOTFIN
533407,CIL Nova Petrochemicals Limited,CNOVAPETRO
533427,VMS INDUSTRIES LIMITED,VMS
533451,Karma Energy Limited,KARMAENG
533452,DELPHI WORLD MONEY LIMITED,DELPHIFX
533470,Rushil Decor Limited,RUSHIL
533477,Enkei wheels (India) Limited,ENKEIWHEL
533482,Kridhan Infra Limited,KRIDHANINF
533506,INVENTURE GROWTH & SECURITIES LIMITED,INVENTURE
533519,L&T Finance Limited,LTF
533520,Yaari Digital Integrated Services Ltd,YAARI
533540,Tree House Education & Accessories Limited,TREEHOUSE
533543,BROOKS LABORATORIES LIMITED,BROOKS
533552,RUPA & COMPANY LIMITED,RUPA
533553,TD Power Systems Ltd,TDPOWERSYS
533573,ALEMBIC PHARMACEUTICALS LIMITED,APLLTD
533576,Vaswani Industries Limited,VASWANI
533581,PG Electroplast Limited,PGEL
533602,Lesha Industries Limited,LESHAIND
533608,RDB Rasayans Limited,RDBRL
533629,TIJARIA POLYPIPES LIMITED,TIJARIA
533632,Onelife Capital Advisors Ltd,ONELIFECAP
533638,FLEXITUFF VENTURES INTERNATIONAL LIMITED,FLEXITUFF
533655,Triveni Turbine Limited,TRITURBINE
533676,Indo Thai Securities Limited,INDOTHAI
533704,Essar Shipping Ltd,ESSARSHPNG
533758,APL Apollo Tubes Limited,APLAPOLLO
533761,GPT Infraprojects limited,GPTINFRA
533896,Fervent Synergies Limited,FERVENTSYN
533941,THOMAS SCOTT (INDIA) LIMITED,THOMASCOTT
533982,Tera Software Ltd.,TERASOFT
534060,PMC Fincorp Limited,PMCFIN
534063,Futuristic Solutions Ltd.,FUTSOL
534064,Alliance Integrated Metaliks Limited,AIML
534076,RHI MAGNESITA INDIA LIMITED,RHIM
534091,Multi Commodity Exchange of India Ltd,MCX
534109,Pyxis Finvest Limited,PYXISFIN
534139,SCHNEIDER ELECTRIC INFRASTRUCTURE LIMITED,SCHNEIDER
534190,Olympic Cards Limited,OLPCL
534309,NBCC (India) Limited,NBCC
534312,MT EDUCARE LIMITED,MTEDUCARE
534328,Hexa Tradex Limited,HEXATRADEX
534338,Maxheights Infrastructure Limited,MAXHEIGHTS
534369,Tribhovandas Bhimji Zaveri Limited,TBZ
